.id,MR_gene,MR_Cutoff,eQTL_start_bp,eQTL_end_bp,min_eQTL_LOD,max_eQTL_LOD,eQTL_candidate,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,MR_chrom,MR_pos,eQTL_chrom,eQTL_start_cM,eQTL_end_cM
QTL7,Bra102309,50,11703254,11723254,52.423755843783404,52.423755843783404,Bra008579,A10,11704756,11706976,AT5G17060.1,AT5G17060,ARFB1B;ATARFB1B,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor 1; ARF 1 (GP:385340) {Drosophila melanogaster), other ARFs and ARF-like proteins.",91.883,579,47,0,314,892,579,1,0,832,UNHmax2012,A10,11691335,A10,54.029046938670106,54.029046938670106
QTL7,Bra102309,50,11703254,11723254,52.423755843783404,52.423755843783404,Bra008580,A10,11707325,11715266,AT5G17020.1,AT5G17020,ATCRM1;ATXPO1;HIT2;XPO1;XPO1A,Encodes a member of the exportin protein family (XPO1A) which functions as receptors for nuclear export. Binds to a variety of proteins having  leucine rich export signals.Along with XPO1B involved with development of the male and female gametophytes.,91.055,3231,286,1,386,3616,3228,1,0,4522,UNHmax2012,A10,11691335,A10,54.029046938670106,54.029046938670106
QTL7,Bra102309,50,11703254,11723254,52.423755843783404,52.423755843783404,Bra008581,A10,11717695,11719236,AT5G17000.1,AT5G17000,"NA","NA",87.729,1035,121,1,37,1065,4,1038,0,1296,UNHmax2012,A10,11691335,A10,54.029046938670106,54.029046938670106
QTL7,Bra102309,50,11703254,11723254,52.423755843783404,52.423755843783404,Bra008582,A10,11718857,11722634,AT5G16930.1,AT5G16930,"NA","NA",90.594,1935,174,3,1937,3865,1933,1,0,2663,UNHmax2012,A10,11691335,A10,54.029046938670106,54.029046938670106
QTL7,Bra013968,50,11703254,11723254,50.548279990261456,50.548279990261456,Bra102311,A10,11704171,11704597,AT1G62350.1,AT1G62350,"NA","NA",75.46,326,54,7,7,308,540,217,1.02e-56,219,UNHmax2012,A08,4933970,A10,54.029046938670106,54.029046938670106
QTL7,Bra013968,50,11703254,11723254,50.548279990261456,50.548279990261456,Bra008579,A10,11704756,11706976,AT5G17060.1,AT5G17060,ARFB1B;ATARFB1B,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor 1; ARF 1 (GP:385340) {Drosophila melanogaster), other ARFs and ARF-like proteins.",91.883,579,47,0,314,892,579,1,0,832,UNHmax2012,A08,4933970,A10,54.029046938670106,54.029046938670106
QTL7,Bra013968,50,11703254,11723254,50.548279990261456,50.548279990261456,Bra008580,A10,11707325,11715266,AT5G17020.1,AT5G17020,ATCRM1;ATXPO1;HIT2;XPO1;XPO1A,Encodes a member of the exportin protein family (XPO1A) which functions as receptors for nuclear export. Binds to a variety of proteins having  leucine rich export signals.Along with XPO1B involved with development of the male and female gametophytes.,91.055,3231,286,1,386,3616,3228,1,0,4522,UNHmax2012,A08,4933970,A10,54.029046938670106,54.029046938670106
QTL7,Bra013968,50,11703254,11723254,50.548279990261456,50.548279990261456,Bra008581,A10,11717695,11719236,AT5G17000.1,AT5G17000,"NA","NA",87.729,1035,121,1,37,1065,4,1038,0,1296,UNHmax2012,A08,4933970,A10,54.029046938670106,54.029046938670106
QTL7,Bra013968,50,11703254,11723254,50.548279990261456,50.548279990261456,Bra008582,A10,11718857,11722634,AT5G16930.1,AT5G16930,"NA","NA",90.594,1935,174,3,1937,3865,1933,1,0,2663,UNHmax2012,A08,4933970,A10,54.029046938670106,54.029046938670106
QTL7,Bra008635,50,11935526,11955526,47.76432426060103,47.76432426060103,Bra008626,A10,11941673,11949343,AT5G16280.1,AT5G16280,"NA","NA",89.661,3840,358,9,1,3822,1,3819,0,5130,UNHmax2012,A10,11983076,A10,56.132184407941395,56.132184407941395
QTL7,Bra008635,50,11935526,11955526,47.76432426060103,47.76432426060103,Bra008627,A10,11949343,11953355,AT4G11340.1,AT4G11340,"NA","NA",72.5,360,94,4,1955,2310,664,1022,5.81e-47,190,UNHmax2012,A10,11983076,A10,56.132184407941395,56.132184407941395
QTL7,Bra100024,50,12849963,12869963,45.13145649052722,45.13145649052722,Bra008837,A10,12853031,12855115,AT5G13310.1,AT5G13310,"NA","NA",77.5,1160,190,12,413,1568,1111,19,0,926,UNHmax2012,A01,2849207,A10,63.928047073251,63.928047073251
QTL7,Bra100024,50,12849963,12869963,45.13145649052722,45.13145649052722,Bra008838,A10,12856033,12861498,AT5G13300.1,AT5G13300,AGD3;SFC;VAN3,"Belongs to 15-member small GTPase gene family, ARF-GAP domain proteins (AGD); corresponds to AGD3, and is one of four proteins belonging to class 1, together with AGD1, AGD2 and AGD4. The protein contains four domains: BAR domain, PH domain, an ARF-GAP domain, and two Ankyrin repeats. In sfc mutants, the secondary and tertiary veins of cotyledons, leaves, sepals and petals are largely replaced by small segments of discontinuous veins. sfc mutants have exaggerated responses to auxin.",88.995,2508,234,7,182,2671,1,2484,0,3285,UNHmax2012,A01,2849207,A10,63.928047073251,63.928047073251
QTL7,Bra100024,50,12849963,12869963,45.13145649052722,45.13145649052722,Bra008840,A10,12861652,12867286,AT5G13280.1,AT5G13280,AK;AK-LYS1;AK1,"Asp kinase inhibited by Lys and S-adenosylmethionine. Contains regulatory domains that belong to the ACT domain family, which allow binding to a extreme variety  of ligands. Can function as a monomer or as a dimer with acetohydroxyacid synthase (HSDH).",87.796,1729,172,5,2378,4088,1710,3,0,2179,UNHmax2012,A01,2849207,A10,63.928047073251,63.928047073251
QTL7,Bra100024,50,12849963,12869963,45.13145649052722,45.13145649052722,Bra008839,A10,12862617,12863887,AT5G13290.2,AT5G13290,CRN;SOL2,"Encodes a protein with predicted Ser/Thr kinase activity and membrane localization that is involved in the CLV3 signaling pathway that represses WUS expression in the meristem. Loss of function of CRN can suppress the phenotype caused by overexpression of CLV3. SOL2 isolated as a suppressor of root- specific overexpression of CLE19, a clavata3 like gene. sol2 partially suppresses the short root phenotype caused  by CLE19 overexpression. Mutant flowers have extra carpels.",85.726,1198,150,4,9,1188,12,1206,0,1391,UNHmax2012,A01,2849207,A10,63.928047073251,63.928047073251
QTL7,Bra100024,50,12849963,12869963,45.13145649052722,45.13145649052722,Bra008841,A10,12867435,12869691,AT5G13270.1,AT5G13270,RARE1,"Encodes RARE1 (Required for accD RNA Editing 1), a trans-factor essential for C-to-U editing of the chloroplast accD transcript. RARE1 carries 15 PPR (pentatricopeptide repeat) motifs, an E/E+ and a DYW domain (C-terminal tripeptide).",87.943,2256,266,1,7,2256,4,2259,0,2843,UNHmax2012,A01,2849207,A10,63.928047073251,63.928047073251
QTL7,Bra008734,30,12362013,12382013,41.791913123080796,41.791913123080796,Bra008720,A10,12367773,12370062,AT5G15120.1,AT5G15120,"NA","NA",82.004,928,117,7,180,1103,882,1,0,935,UNHmax2012,A10,12430672,A10,59.4282817644785,59.4282817644785
QTL7,Bra008734,30,12362013,12382013,41.791913123080796,41.791913123080796,Bra008721,A10,12374773,12376713,AT5G15110.1,AT5G15110,"NA","NA",88.599,1228,137,1,1,1228,1419,195,0,1582,UNHmax2012,A10,12430672,A10,59.4282817644785,59.4282817644785
QTL7,Bra008734,30,12362013,12382013,41.791913123080796,41.791913123080796,Bra008722,A10,12378474,12380406,AT5G15100.1,AT5G15100,ATPIN8;PIN8,"NA",86.802,1038,122,1,1,1023,1,1038,0,1263,UNHmax2012,A10,12430672,A10,59.4282817644785,59.4282817644785
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008856,A10,12960995,12962232,AT5G13100.1,AT5G13100,"NA","NA",80.784,1072,192,5,1,1065,1065,1,0,994,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008857,A10,12963948,12965311,AT5G13090.1,AT5G13090,"NA","NA",69.474,855,120,18,355,1113,1,810,3.92e-114,412,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008858,A10,12967648,12968931,AT5G13080.1,AT5G13080,ATWRKY75;WRKY75,WRKY75 is one of several transcription factors induced during Pi deprivation. It is nuclear localized and regulated differentially during Pi starvation. RNAi mediated suppression of WRKY75 made the plants  more susceptible to Pi stress as indicated by the  higher accumulation of anthocyanin during Pi starvation.,83.857,446,60,2,120,562,1,437,1.38e-135,482,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008859,A10,12969157,12970663,AT5G13070.1,AT5G13070,"NA","NA",90.399,552,53,0,226,777,552,1,0,756,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008860,A10,12970949,12975219,AT5G13060.1,AT5G13060,ABAP1,Encodes a novel Armadillo BTB protein that intreacts with the pre-replication complex and several transcription factors. Overexpression  results in decreased cell proliferation and loss of function results in increased cell proliferation suggesting a role in negative regulation of cellular proliferation.,85.631,2220,278,12,270,2465,2214,12,0,2549,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008859,20,12960681,12980681,41.59306893262522,41.59306893262522,Bra008861,A10,12978025,12980080,AT5G13050.1,AT5G13050,5-FCL,"5-Formyltetrahydrofolate cycloligase (5-CHO-THF cycloligase - AT5G13050.1) regulates/influences under photorespiratory conditions the activity of another gene product, i.e. serine hydroxymethyltransferase (SHMT) due to accumulating amounts of 5-Formyltetrahydrofolate",86.643,846,83,4,125,952,1,834,0,1025,UNHmax2012,A10,12969910,A10,65.18352570026171,65.18352570026171
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008771,A10,12582390,12586807,AT5G14230.1,AT5G14230,"NA","NA",84.949,2259,326,4,530,2778,2255,1,0,2536,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008772,A10,12590322,12593997,AT5G14220.1,AT5G14220,HEMG2;MEE61;PPO2,"Encodes PPO2, a putative protoporphyrinogen oxidase based on sequence homology.  Also known as MEE61 (maternal effect embryo arrest 61).  mee61 mutant shows arrested endosperm development.",88.273,1569,139,3,1,1566,1,1527,0,2028,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008773,A10,12596000,12598848,AT5G14210.1,AT5G14210,"NA","NA",87.393,1047,132,0,12,1058,12,1058,0,1294,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008774,A10,12600390,12603239,AT5G14180.1,AT5G14180,MPL1,"NA",88.067,1257,135,2,82,1323,1,1257,0,1595,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra102323,A10,12604077,12605625,AT1G60440.1,AT1G60440,ATCOAA;ATPANK1;PANK1,The gene AT1G60440 encodes pantothenate kinase 1. Its molecular function was shown to phosphorylate pantothenate to form 4-phosphopantothenate.,84.944,538,59,5,1,538,637,1152,4.29e-172,603,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008775,A10,12607571,12608822,AT5G14130.1,AT5G14130,"NA","NA",80.875,983,177,3,505,1486,20,992,0,922,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008776,A10,12607674,12612383,AT5G14120.1,AT5G14120,"NA","NA",84.682,1743,264,1,2166,3908,1740,1,0,1938,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008777,A10,12614434,12614647,AT5G14110.1,AT5G14110,"NA","NA",86.854,213,28,0,1,213,1,213,7.66e-69,259,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008778,A10,12615323,12616343,AT5G14105.1,AT5G14105,"NA","NA",86.147,231,29,1,106,333,1,231,3.9e-72,271,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008779,A10,12616761,12619387,AT5G14100.1,AT5G14100,ABCI11;ATNAP14;NAP14,member of NAP subfamily,88.406,828,84,2,10,825,10,837,0,1063,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008780,A10,12619165,12620942,AT5G14090.1,AT5G14090,AtLAZY1;LAZY1,"NA",82.096,1078,134,5,841,1860,1077,1,0,1104,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008781,A10,12624249,12626728,AT5G14080.1,AT5G14080,"NA","NA",86.111,1908,257,4,22,1925,1,1904,0,2235,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008782,A10,12626912,12627423,AT5G14070.1,AT5G14070,ROXY2,"Encodes glutaredoxin ROXY2.  ROXY2, together with ROXY1 (AT3G02000), controls anther development. roxy1 roxy2 double mutants are sterile and do not produce pollen.",85.343,423,44,3,1,405,423,1,7.86e-137,486,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008783,A10,12629044,12631042,AT5G14050.1,AT5G14050,"NA","NA",81.111,1530,268,5,238,1749,1641,115,0,1452,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008784,A10,12631357,12633538,AT5G14040.1,AT5G14040,MPT3;PHT3;1,"NA",90.677,1019,95,0,222,1240,110,1128,0,1409,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008785,A10,12633938,12635517,AT5G14030.1,AT5G14030,"NA","NA",85.787,591,78,2,199,786,588,1,0,684,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008786,A10,12636551,12639013,AT5G14020.1,AT5G14020,"NA","NA",87.813,1198,140,1,1,1192,1,1198,0,1503,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008787,A10,12639774,12640236,AT5G14010.1,AT5G14010,KNU,"Encodes KNUCKLES (KNU), a C2H2-type zinc finger protein with a conserved transcriptional repression motif. Mediates the repression of WUS in floral meristem determinacy control.",73.067,401,79,11,78,462,388,1,6.64e-55,214,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008788,A10,12642795,12644316,AT5G14000.1,AT5G14000,anac084;NAC084,"NA",86.093,604,63,5,171,762,619,25,0,708,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008789,A10,12644975,12647503,AT5G13990.1,AT5G13990,ATEXO70C2;EXO70C2,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",81.655,2115,298,14,285,2336,1,2088,0,2084,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008790,A10,12649367,12650703,AT5G13970.1,AT5G13970,"NA","NA",75.735,1224,231,12,1,1173,1,1209,0,874,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008791,A10,12651423,12655537,AT5G13950.1,AT5G13950,"NA","NA",81.382,1563,208,13,206,1722,1,1526,0,1523,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008792,A10,12655731,12657395,AT5G13930.1,AT5G13930,ATCHS;CHS;TT4,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",88.663,1182,134,0,248,1429,1182,1,0,1528,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008793,A10,12662837,12664601,AT5G13910.1,AT5G13910,LEP,"Encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (LEAFY PETIOLE). The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and LEAFY PETIOLE.  Acts as a positive regulator of gibberellic acid-induced germination.",84.492,561,51,8,68,604,1,549,1.34e-175,616,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008794,A10,12664897,12666397,AT5G13890.1,AT5G13890,"NA","NA",80.618,939,161,4,287,1210,1,933,0,874,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008795,A10,12668117,12668944,AT5G13880.1,AT5G13880,"NA","NA",80.859,559,68,8,87,621,3,546,1.48e-148,526,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008797,50,12582126,12674458,29.78167967872127,31.899152844946396,Bra008796,A10,12670262,12671709,AT5G13870.1,AT5G13870,EXGT-A4;XTH5,"EXGT-A4, endoxyloglucan transferase,",89.569,882,92,0,7,888,1,882,0,1177,UNHmax2012,A10,12674932,A10,62.2955050039141,63.1117973908695
QTL7,Bra008566,20,11703254,11723254,31.228061826706895,31.228061826706895,Bra102311,A10,11704171,11704597,AT1G62350.1,AT1G62350,"NA","NA",75.46,326,54,7,7,308,540,217,1.02e-56,219,UNHmax2012,A10,11648969,A10,54.029046938670106,54.029046938670106
QTL7,Bra008566,20,11703254,11723254,31.228061826706895,31.228061826706895,Bra008579,A10,11704756,11706976,AT5G17060.1,AT5G17060,ARFB1B;ATARFB1B,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor 1; ARF 1 (GP:385340) {Drosophila melanogaster), other ARFs and ARF-like proteins.",91.883,579,47,0,314,892,579,1,0,832,UNHmax2012,A10,11648969,A10,54.029046938670106,54.029046938670106
QTL7,Bra008566,20,11703254,11723254,31.228061826706895,31.228061826706895,Bra008580,A10,11707325,11715266,AT5G17020.1,AT5G17020,ATCRM1;ATXPO1;HIT2;XPO1;XPO1A,Encodes a member of the exportin protein family (XPO1A) which functions as receptors for nuclear export. Binds to a variety of proteins having  leucine rich export signals.Along with XPO1B involved with development of the male and female gametophytes.,91.055,3231,286,1,386,3616,3228,1,0,4522,UNHmax2012,A10,11648969,A10,54.029046938670106,54.029046938670106
QTL7,Bra008566,20,11703254,11723254,31.228061826706895,31.228061826706895,Bra008581,A10,11717695,11719236,AT5G17000.1,AT5G17000,"NA","NA",87.729,1035,121,1,37,1065,4,1038,0,1296,UNHmax2012,A10,11648969,A10,54.029046938670106,54.029046938670106
QTL7,Bra008566,20,11703254,11723254,31.228061826706895,31.228061826706895,Bra008582,A10,11718857,11722634,AT5G16930.1,AT5G16930,"NA","NA",90.594,1935,174,3,1937,3865,1933,1,0,2663,UNHmax2012,A10,11648969,A10,54.029046938670106,54.029046938670106
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008710,A10,12308976,12310529,AT5G15260.1,AT5G15260,"NA","NA",78.957,556,106,3,536,1081,151,705,4.51e-132,471,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008711,A10,12311055,12317476,AT5G15250.1,AT5G15250,ATFTSH6;FTSH6,Encodes an FtsH protease that is localized to the chloroplast. AtFtsH6 is involved in the degradation of both Lhcb3 and Lhcb1 during senescence and high-light acclimation.,86.974,2019,246,4,1,2003,7,2024,0,2453,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008712,A10,12318091,12319458,AT5G15210.1,AT5G15210,ATHB30;HB30;ZFHD3;ZHD8,"Encodes ZFHD3, a member of the zinc finger homeodomain transcriptional factor family.",80.9,822,121,8,276,1067,1,816,0,771,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008713,A10,12319894,12321064,AT5G15200.1,AT5G15200,"NA","NA",90.955,597,51,1,57,650,1,597,0,832,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008714,A10,12322770,12323550,AT5G15190.1,AT5G15190,"NA","NA",75.701,321,48,3,117,410,17,334,7.25e-63,241,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008715,A10,12323689,12327097,AT5G15180.1,AT5G15180,"NA","NA",87.475,990,124,0,133,1122,990,1,0,1227,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008716,A10,12331416,12332947,AT5G15160.1,AT5G15160,BHLH134;BNQ2,BNQ2 belongs to a family of  atypical non-DNA binding basic helix-loop-helix (bHLH) proteins that heterodimerize with and negatively regulate bHLH  transcription factors. Directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time.,91.93,285,23,0,250,534,1,285,7.33e-114,410,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008717,A10,12349231,12351026,AT5G15150.1,AT5G15150,ATHB-3;ATHB3;HAT7;HB-3,homeobox-containing gene with an unusual feature:  a leucine zipper motif adjacent to the carboxyl-terminal  of the homeodomain structure.  This gene is expressed  primarily in the cortex of the root and the stem.,90.711,872,63,4,1,854,64,935,0,1205,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008718,A10,12355744,12358736,AT5G15140.1,AT5G15140,"NA","NA",80.404,1536,196,10,97,1590,1473,1,0,1463,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008719,A10,12358885,12361686,AT5G15130.1,AT5G15130,ATWRKY72;WRKY72,member of WRKY Transcription Factor; Group II-b; contribute to basal immunity.,85.296,1673,203,11,330,1985,1647,1,0,1898,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008720,A10,12367773,12370062,AT5G15120.1,AT5G15120,"NA","NA",82.004,928,117,7,180,1103,882,1,0,935,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008721,A10,12374773,12376713,AT5G15110.1,AT5G15110,"NA","NA",88.599,1228,137,1,1,1228,1419,195,0,1582,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008722,A10,12378474,12380406,AT5G15100.1,AT5G15100,ATPIN8;PIN8,"NA",86.802,1038,122,1,1,1023,1,1038,0,1263,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008723,A10,12381194,12383194,AT5G15090.1,AT5G15090,ATVDAC3;VDAC3,"Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.",83.394,831,132,1,72,902,1,825,0,877,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008724,A10,12383383,12383894,AT5G15080.1,AT5G15080,"NA","NA",89.831,118,11,1,231,348,979,863,1.16e-37,156,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008725,A10,12384417,12385826,AT2G42460.1,AT2G42460,"NA","NA",69.315,730,180,18,120,824,85,795,2.98e-70,266,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008726,A10,12388032,12398424,AT5G15070.1,AT5G15070,"NA","NA",90.505,3170,273,5,1573,4741,3145,3,0,4363,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008727,A10,12401908,12403919,AT5G15020.1,AT5G15020,SNL2,Encodes a homolog of the transcriptional repressor SIN3 (AT1G24190).,80.769,624,78,3,255,839,1593,2213,2.29e-173,609,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008728,A10,12407251,12410540,AT5G14940.1,AT5G14940,"NA","NA",87.193,1671,175,6,148,1812,1,1638,0,2057,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008729,A10,12410557,12412935,AT5G14930.2,AT5G14930,SAG101,encodes an acyl hydrolase involved in senescence .,70.048,1656,333,29,280,1831,1605,9,0,767,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
QTL7,Bra008711,50,12302999,12482693,24.585534767517604,26.594205869353804,Bra008730,A10,12414802,12415018,AT5G16530.1,AT5G16530,PIN5,"Encodes PIN5, an atypical member of the PIN family.  PIN5 is a functional auxin transporter that is required for auxin-mediated development. PIN5 does not have a direct role in cell-to-cell transport but regulates intracellular auxin homeostasis and metabolism. PIN5 localizes, unlike other characterized plasma membrane PIN proteins, to endoplasmic reticulum (ER), presumably mediating auxin flow from the cytosol to the lumen of the ER.",73.191,235,22,5,7,204,438,208,2.38e-37,154,UNHmax2012,A10,12314265,A10,59.02011456603,59.8364489629269
