.id,trait,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022930,50.32613309366811,51.000605991460525,A03,7827665,7829052,AT2G33200.1,AT2G33200,"NA","NA",73.369,1134,259,6,1,1096,1,1129,0,695,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022931,50.32613309366811,51.000605991460525,A03,7830025,7833137,AT2G33210.1,AT2G33210,HSP60-2,"NA",89.875,1758,175,1,268,2022,1758,1,0,2367,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022932,50.32613309366811,51.000605991460525,A03,7833737,7834155,AT2G33220.1,AT2G33220,"NA","NA",93.056,216,15,0,16,231,217,432,8.39e-88,322,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra100586,50.32613309366811,51.000605991460525,A03,7835761,7837459,AT5G66720.1,AT5G66720,"NA","NA",85.526,76,7,1,99,174,1134,1205,2.28e-17,87.8,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022933,50.32613309366811,51.000605991460525,A03,7845159,7846815,AT2G33255.1,AT2G33255,"NA","NA",86.64,741,96,1,94,834,1,738,0,888,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022934,50.32613309366811,51.000605991460525,A03,7846793,7848638,AT2G33310.1,AT2G33310,IAA13,"Auxin induced gene, IAA13 (IAA13).",88.799,741,71,1,748,1476,741,1,0,969,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra100590,50.32613309366811,51.000605991460525,A03,7860114,7860294,AT5G02310.1,AT5G02310,PRT6,"Encodes PROTEOLYSIS6 (PRT6), a component of the N-end rule pathway that targets protein degradation through the identity of the amino-terminal residue of specific protein substrates. Another component of the N-end rule pathway is arginyl-tRNA:protein arginyltransferase (ATE).  Arabidopsis contains two ATE genes: At5g05700/ATE1, At3g11240/ATE2. PRT6 and ATE were shown to regulate seed after-ripening, seedling sugar sensitivity, seedling lipid breakdown, and abscisic acid (ABA) sensitivity of germination.",82.079,279,25,1,1,254,4723,5001,3.72e-80,297,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022935,50.32613309366811,51.000605991460525,A03,7860768,7863171,AT2G33360.1,AT2G33360,"NA","NA",77.865,1152,140,15,645,1703,682,1811,0,964,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022936,50.32613309366811,51.000605991460525,A03,7863365,7865260,AT2G33380.1,AT2G33380,AtCLO3;CLO-3;CLO3;RD20,"Encodes a calcium binding protein whose mRNA is induced upon treatment with NaCl, ABA and in response to dessication.  mRNA expression under drought conditions is apparent particularly in leaves and flowers. Isoform of caleosin with a role as a peroxygenase involved in oxylipin metabolism during biotic and abiotic stress.",88.889,720,71,1,181,900,711,1,0,942,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022937,50.32613309366811,51.000605991460525,A03,7867378,7868334,AT2G33390.1,AT2G33390,"NA","NA",78.146,302,30,4,226,497,1,296,2.9e-69,262,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022938,50.32613309366811,51.000605991460525,A03,7871231,7872735,AT2G33410.1,AT2G33410,"NA","NA",85.829,1242,134,12,1,1227,1,1215,0,1431,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022939,50.32613309366811,51.000605991460525,A03,7874428,7879013,AT2G33420.1,AT2G33420,"NA","NA",85.774,3135,407,8,1,3111,1,3120,0,3642,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022940,50.32613309366811,51.000605991460525,A03,7879566,7880913,AT1G20940.1,AT1G20940,"NA","NA",72.318,932,189,16,165,1039,1232,313,6.55e-143,508,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022941,50.32613309366811,51.000605991460525,A03,7882288,7890250,AT2G33435.1,AT2G33435,"NA","NA",85.824,1037,111,4,1709,2712,1865,2898,0,1222,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022942,50.32613309366811,51.000605991460525,A03,7890917,7891112,AT2G33460.1,AT2G33460,RIC1,encodes a member of a novel protein family that contains contain a CRIB (for Cdc42/Rac-interactive binding) motif required for their specific interaction with GTP-bound Rop1 (plant-specific Rho GTPase). Interacts with Rop1 and is involved in pollen tube growth and function. Protein most similar to RIC3(family subgroup III). RIC1 is localized to the apical region of the plasma membrane in pollen tube and mutation analyses indicate that this localization is dependent on ROP1 binding. Gene is expressed in all tissues examined.Analysis of overexpression and loss of function mutants indicates a role in cortical microtubule organization during pavement cell morphogenesis.,78.974,195,29,5,1,192,630,445,6.12e-38,156,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022943,50.32613309366811,51.000605991460525,A03,7893404,7895011,AT2G33510.1,AT2G33510,"NA","NA",84.138,580,57,5,158,712,1,570,0,641,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022944,50.32613309366811,51.000605991460525,A03,7898697,7901049,AT2G33570.1,AT2G33570,GALS1,"NA",83.234,1503,219,8,132,1613,1,1491,0,1568,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022945,50.32613309366811,51.000605991460525,A03,7902297,7902749,AT2G33585.1,AT2G33585,"NA","NA",83.813,278,45,0,14,291,569,292,1.24e-80,298,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022946,50.32613309366811,51.000605991460525,A03,7905204,7908241,AT2G33620.1,AT2G33620,AHL10,"NA",74.22,1090,144,20,189,1175,1,1056,0,733,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022947,50.32613309366811,51.000605991460525,A03,7907418,7909727,AT2G33630.1,AT2G33630,"NA","NA",85.804,1437,204,0,322,1758,1437,1,0,1673,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022948,50.32613309366811,51.000605991460525,A03,7910812,7914134,AT4G21090.2,AT4G21090,ATMFDX2;MFDX2,"NA",81.034,116,19,2,956,1068,477,592,2.37e-21,104,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022950,50.32613309366811,51.000605991460525,A03,7918184,7918400,AT2G33690.1,AT2G33690,"NA","NA",83.796,216,35,0,1,216,1,216,1.08e-60,232,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022951,50.32613309366811,51.000605991460525,A03,7930285,7933384,AT2G33730.1,AT2G33730,"NA","NA",87.563,1391,170,1,1308,2698,2202,815,0,1727,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022952,50.32613309366811,51.000605991460525,A03,7930298,7933392,AT2G33730.1,AT2G33730,"NA","NA",87.379,1339,166,1,1218,2556,2150,815,0,1651,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022953,50.32613309366811,51.000605991460525,A03,7934366,7935652,AT3G24610.1,AT3G24610,"NA","NA",72.656,128,35,0,4,131,400,527,4.23e-12,73.4,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022954,50.32613309366811,51.000605991460525,A03,7940757,7941952,AT2G33810.1,AT2G33810,SPL3,"Encodes a member of the SPL (squamosa-promoter binding protein-like)gene family, a novel gene family encoding DNA binding proteins and putative transcription factors.  Contains the SBP-box, which encodes the SBP-domain, required and sufficient for interaction with DNA. It binds DNA, may directly regulate AP1, and is involved in regulation of flowering and vegetative phase change.  Its temporal expression is regulated by the microRNA miR156.  The target site for the microRNA is in the 3'UTR.",84.524,420,35,3,251,664,1,396,2.59e-134,479,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022955,50.32613309366811,51.000605991460525,A03,7944539,7945567,AT2G33830.2,AT2G33830,AtDRM2;DRM2,"NA",91.131,327,29,0,239,565,327,1,1.79e-128,459,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022957,50.32613309366811,51.000605991460525,A03,7946674,7949427,AT2G33835.1,AT2G33835,FES1,"Encodes a zinc finger domain  containing protein that is expressed in the shoot/root apex and vasculature, and acts with FRI to repress flowering.FES1 mutants in a Col(FRI+) background will flower early under inductive conditions.",78.249,1131,195,7,54,1142,1735,614,0,946,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022958,50.32613309366811,51.000605991460525,A03,7950788,7955605,AT2G33835.1,AT2G33835,FES1,"Encodes a zinc finger domain  containing protein that is expressed in the shoot/root apex and vasculature, and acts with FRI to repress flowering.FES1 mutants in a Col(FRI+) background will flower early under inductive conditions.",78.249,1131,195,7,54,1142,1735,614,0,946,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022959,50.32613309366811,51.000605991460525,A03,7956732,7958110,AT2G33870.1,AT2G33870,ArRABA1h,"NA",89.634,656,68,0,2,657,656,1,0,877,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022960,50.32613309366811,51.000605991460525,A03,7961978,7964780,AT2G33880.1,AT2G33880,HB-3;STIP;WOX9;WOX9A,"Encodes a protein with similarity to WUS type homeodomain protein. Required for meristem growth and development and acts through positive regulation of WUS. Loss of function phenotypes include embryo lethality, hyponastic cotyledons, reduced root development and smaller meristems. Phenotypes can be rescued by addition of sucrose in the growth media. Overexpression can partially rescue the triple mutant cytokinin receptor phenotype suggesting HB-3 is a downstream effector of cytokinin signaling.",83.793,1160,127,12,228,1349,1137,1,0,1245,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022961,50.32613309366811,51.000605991460525,A03,7978872,7979313,AT2G33980.1,AT2G33980,atnudt22;NUDT22,"NA",89.796,49,5,0,243,291,271,223,2.07e-10,66.2,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022962,50.32613309366811,51.000605991460525,A03,7982849,7984602,AT2G34010.1,AT2G34010,TIE4,"NA",72.941,595,98,9,575,1127,329,902,1.8e-99,363,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022963,50.32613309366811,51.000605991460525,A03,7984908,7987793,AT2G34020.1,AT2G34020,"NA","NA",87.602,1839,222,1,108,1946,1833,1,0,2289,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022964,50.32613309366811,51.000605991460525,A03,7990261,7994916,AT2G34040.1,AT2G34040,"NA","NA",90.216,1666,149,4,371,2026,1662,1,0,2264,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022965,50.32613309366811,51.000605991460525,A03,7998965,8002168,AT2G34070.1,AT2G34070,TBL37,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",88.601,1158,117,3,299,1441,1158,1,0,1494,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022966,50.32613309366811,51.000605991460525,A03,8006114,8009340,AT1G66210.1,AT1G66210,"NA","NA",83.778,2287,357,7,1,2280,1,2280,0,2434,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022967,50.32613309366811,51.000605991460525,A03,8010818,8012185,AT2G34200.1,AT2G34200,"NA","NA",79.34,576,83,7,450,1013,114,665,6.78e-142,504,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022968,50.32613309366811,51.000605991460525,A03,8016667,8021852,AT2G34210.1,AT2G34210,"NA","NA",82.157,2606,354,6,254,2853,465,2965,0,2677,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022969,50.32613309366811,51.000605991460525,A03,8022271,8025093,AT2G34250.1,AT2G34250,"NA","NA",93.347,1428,95,0,188,1615,1,1428,0,2147,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022970,50.32613309366811,51.000605991460525,A03,8025348,8029904,AT1G29350.1,AT1G29350,"NA","NA",72.421,2520,498,34,301,2693,2495,46,0,1436,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022971,50.32613309366811,51.000605991460525,A03,8030361,8030820,AT1G29530.1,AT1G29530,"NA","NA",71.892,185,31,5,122,294,176,1,7.92e-20,96.9,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022972,50.32613309366811,51.000605991460525,A03,8032407,8032992,AT2G34330.1,AT2G34330,"NA","NA",85.36,444,47,3,1,438,1,432,2.28e-144,511,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022973,50.32613309366811,51.000605991460525,A03,8035958,8042811,AT2G34357.1,AT2G34357,"NA","NA",87.624,3830,456,5,197,4014,18,3841,0,4763,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022974,50.32613309366811,51.000605991460525,A03,8044120,8049459,AT5G52450.1,AT5G52450,"NA","NA",83.676,1360,193,6,25,1371,34,1377,0,1451,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022975,50.32613309366811,51.000605991460525,A03,8050102,8055145,AT2G34410.1,AT2G34410,RWA3,"NA",91.697,1626,132,1,348,1973,1,1623,0,2322,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022976,50.32613309366811,51.000605991460525,A03,8054231,8055032,AT2G34430.1,AT2G34430,LHB1B1;LHCB1.4,Photosystem II type I chlorophyll            a/b-binding protein,90.137,801,79,0,1,801,801,1,0,1088,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022978,50.32613309366811,51.000605991460525,A03,8065217,8066557,AT2G34480.1,AT2G34480,"NA","NA",90.875,537,49,0,213,749,537,1,0,747,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra022979,50.32613309366811,51.000605991460525,A03,8071039,8079408,AT2G34560.1,AT2G34560,AtCCP1;CCP1,"NA",90.08,998,93,1,743,1734,158,1155,0,1355,UNiD2012
QTL13,UN_MEdarkslateblue,A03,7347941,8080092,41.29236474593,42.121488455814706,Bra100591,50.32613309366811,51.000605991460525,A03,8072811,8073042,AT5G02390.1,AT5G02390,DAU1;TRM16,"NA",71.959,296,44,5,1,287,1698,1433,1.22e-42,172,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024485,2.2884157477270377,3.83728085041357,A06,16740713,16742542,AT2G17950.1,AT2G17950,PGA6;WUS;WUS1,Homeobox gene controlling the stem cell pool. Expressed in the stem cell organizing center of meristems. Required to keep the stem cells in an undifferentiated state. Regulation of WUS transcription is a central checkpoint in stem cell control. The size of  the WUS expression domain controls the  size of the stem cell population through WUS indirectly activating the expression of  CLAVATA3 (CLV3) in the stem cells and CLV3 repressing WUS transcription through the CLV1 receptor kinase signaling pathway. Repression of WUS transcription through AGAMOUS (AG) activity controls stem cell activity in the determinate floral meristem. Binds to TAAT element core motif.  WUS is also involved in cell differentiation during anther development.,84.477,831,102,8,12,827,21,839,0,906,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024486,2.2884157477270377,3.83728085041357,A06,16752035,16768487,AT2G17930.1,AT2G17930,"NA","NA",92.21,11592,873,6,263,11839,1,11577,0,16833,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024487,2.2884157477270377,3.83728085041357,A06,16773581,16776594,AT2G17890.1,AT2G17890,CPK16,member of Calcium Dependent Protein Kinase,87.043,1752,185,8,1,1746,1,1716,0,2138,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024488,2.2884157477270377,3.83728085041357,A06,16777785,16778419,AT1G62610.1,AT1G62610,"NA","NA",82.65,634,107,1,1,634,204,834,0,646,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024489,2.2884157477270377,3.83728085041357,A06,16786465,16788671,AT1G60610.1,AT1G60610,"NA","NA",83.077,65,11,0,725,789,526,590,1.27e-10,68,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra101367,2.2884157477270377,3.83728085041357,A06,16794929,16796275,AT3G18630.1,AT3G18630,ATUNG;UNG,Encodes a uracil-DNA glycosylase (UDG) involved in a base excision DNA repair pathway in mitochondria.,81.328,482,64,5,8,465,1,480,2.33e-130,464,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024490,2.2884157477270377,3.83728085041357,A06,16797995,16801238,AT2G17760.1,AT2G17760,"NA","NA",87.727,1540,183,3,204,1737,1540,1,0,1918,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024491,2.2884157477270377,3.83728085041357,A06,16806353,16808273,AT2G17730.1,AT2G17730,NIP2,Intrinsic thylakoid membrane  protein that fixes RPOTmp on the stromal side of the thylakoid  membrane.,82.768,383,57,1,1219,1592,413,31,1.04e-109,398,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024494,2.2884157477270377,3.83728085041357,A06,16831400,16833826,AT3G58950.1,AT3G58950,"NA","NA",74.476,811,201,3,619,1426,302,1109,4.87e-147,522,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024495,2.2884157477270377,3.83728085041357,A06,16835416,16837523,AT2G17720.1,AT2G17720,P4H5,"NA",87.868,882,101,1,235,1116,876,1,0,1110,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024496,2.2884157477270377,3.83728085041357,A06,16839091,16840435,AT2G17710.1,AT2G17710,"NA","NA",86.481,466,48,1,362,827,457,7,2.16e-160,565,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024497,2.2884157477270377,3.83728085041357,A06,16845849,16849467,AT2G17700.1,AT2G17700,STY8,"NA",89.174,1635,177,0,95,1729,1,1635,0,2150,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024498,2.2884157477270377,3.83728085041357,A06,16849477,16850900,AT2G17695.1,AT2G17695,"NA","NA",85.904,603,85,0,432,1034,1,603,0,704,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024499,2.2884157477270377,3.83728085041357,A06,16855147,16855785,AT2G17660.1,AT2G17660,"NA","NA",91.133,203,18,0,236,438,203,1,1.8e-76,286,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024500,2.2884157477270377,3.83728085041357,A06,16859632,16862527,AT2G17640.1,AT2G17640,ATSERAT3;1;SAT-106,Encodes a cytosolic serine O-acetyltransferase involved in sulfur assimilation and cysteine biosynthesis. Expressed in the vascular system. Expression is induced after long-term sulfur starvation.,89.506,972,99,1,293,1261,1,972,0,1292,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024501,2.2884157477270377,3.83728085041357,A06,16862361,16862523,AT2G17630.1,AT2G17630,PSAT2,"NA",88.43,121,8,2,42,162,1186,1072,6.01e-37,152,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024503,2.2884157477270377,3.83728085041357,A06,16864554,16865638,AT3G03040.1,AT3G03040,"NA","NA",68.143,948,260,14,43,978,933,16,1.24e-87,324,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024504,2.2884157477270377,3.83728085041357,A06,16865771,16868149,AT2G17620.1,AT2G17620,CYCB2;1,"NA",82.725,1314,152,8,244,1512,1284,1,0,1379,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra101368,2.2884157477270377,3.83728085041357,A06,16870600,16870858,AT3G18518.1,AT3G18518,DVL7;RTFL20,Member of a family of small polypeptides found only in angiosperm lineages.Contains a conserved 29 amino acid domain (RTF or DVL domain).,86.62,142,16,1,42,180,162,21,1.53e-41,168,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024505,2.2884157477270377,3.83728085041357,A06,16887556,16888927,AT4G19940.1,AT4G19940,"NA","NA",73.604,1254,280,18,2,1234,13,1236,0,735,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024506,2.2884157477270377,3.83728085041357,A06,16894059,16897723,AT2G17580.1,AT2G17580,"NA","NA",79.12,2318,360,18,282,2519,2274,1,0,2030,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024507,2.2884157477270377,3.83728085041357,A06,16898556,16898880,AT5G05540.1,AT5G05540,SDN2,"NA",72,150,36,1,89,232,935,786,1.94e-15,82.4,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024508,2.2884157477270377,3.83728085041357,A06,16899973,16901371,AT2G17570.1,AT2G17570,AtcPT1;cPT1,"NA",82.495,537,94,0,413,949,566,30,2.16e-154,545,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024509,2.2884157477270377,3.83728085041357,A06,16914746,16916066,AT3G09400.1,AT3G09400,PLL3,Similar to POLTERGEIST (POL) protein phosphatase 2C. No phenotype observed in plants homozygous for a null allele. Ubiquitously expressed.,78.983,590,95,7,38,626,1380,819,7.58e-141,500,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024510,2.2884157477270377,3.83728085041357,A06,16920081,16932913,AT4G35510.1,AT4G35510,"NA","NA",65.762,847,161,21,259,985,22,859,3.95e-63,242,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra101370,2.2884157477270377,3.83728085041357,A06,16927655,16927856,AT3G18150.1,AT3G18150,"NA","NA",73.324,731,169,10,1,720,1224,509,4.93e-116,417,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024511,2.2884157477270377,3.83728085041357,A06,16941342,16945406,AT2G17520.1,AT2G17520,ATIRE1-2;AtIRE1A;IRE1-2;IRE1A,"Encodes a endoribonuclease/protein kinase IRE1-like protein that is predicted to form a type I transmembrane protein structure and contain kinase/endoribonuclease domains at their C-terminal halves. The transcript levels for several ER-stress responsive genes, including six protein disulfide isomerases (PDIs), BiP2, and AtbZIP60 are not affected in ire1-2 null mutants.",76.583,2400,426,24,582,2886,2526,168,0,1810,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024512,2.2884157477270377,3.83728085041357,A06,16956746,16957677,AT2G17450.1,AT2G17450,RHA3A,Encodes a putative RING-H2 finger protein RHA3a.,85.315,572,62,7,168,731,1,558,0,641,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024514,2.2884157477270377,3.83728085041357,A06,16960829,16962785,AT2G17440.1,AT2G17440,PIRL5,"Encodes PIRL5, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction.",83.239,1593,243,6,87,1667,1581,1,0,1663,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024516,2.2884157477270377,3.83728085041357,A06,16966003,16968405,AT2G17420.1,AT2G17420,ATNTRA;NTR2;NTRA,"NADPH-dependent thioredoxin reductase, major cytosolic isoform",79.839,1116,164,7,459,1516,1135,23,0,1021,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra101371,2.2884157477270377,3.83728085041357,A06,16973509,16973905,AT1G49610.1,AT1G49610,"NA","NA",70.466,193,36,6,29,206,1046,860,5.93e-16,84.2,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra024517,2.2884157477270377,3.83728085041357,A06,16976481,16977129,AT1G02950.1,AT1G02950,ATGSTF4;GST31;GSTF4,Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).,86.313,453,60,2,19,470,214,665,2.22e-150,531,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra009647,2.2884157477270377,3.83728085041357,A06,16987901,16988117,AT5G55470.1,AT5G55470,ATNHX3;NHX3,member of Sodium proton exchanger family,85.714,196,28,0,11,206,485,680,1.32e-59,228,UNiD2012
QTL14,UN_MEmidnightblue,A06,6674642,24422253,20.2186933331326,88.5423136948218,Bra009649,2.2884157477270377,3.83728085041357,A06,17002532,17004094,AT2G17800.1,AT2G17800,ARAC1;ATGP2;ATRAC1;ATROP3;ROP3,A member of ROP GTPase family. Rac-like GTP-binding protein ARAC1/ATGP2. Encodes a geranylgeranylated GTP binding protein. Involved in the auxin-activated 26S proteasome-dependent Aux/IAA proteolysis pathway.,89.286,56,6,0,138,193,415,360,4.46e-13,75.2,UNiD2012
