.id,MR_gene,MR_Cutoff,min_eQTL_LOD,max_eQTL_LOD,FVTtrait,eQTL_candidate,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008694,A10,12229781,12231950,AT5G15530.1,AT5G15530,BCCP2;CAC1-B,"biotin carboxyl carrier protein isoform 2 (BCCP2) mRNA,",82.576,792,96,10,286,1059,768,1,0,800
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008695,A10,12235033,12238103,AT5G15490.1,AT5G15490,UGD3,NA,88.635,1443,164,0,188,1630,1,1443,0,1864
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008696,A10,12238461,12241522,AT5G15470.1,AT5G15470,GAUT14,Encodes a protein with  putative galacturonosyltransferase activity.,86.429,1599,190,1,116,1687,1,1599,0,1925
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008697,A10,12241818,12243943,AT3G58220.2,AT3G58220,NA,NA,80.585,376,73,0,10,385,1332,957,1.52e-95,349
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008698,A10,12246067,12250337,AT5G15450.1,AT5G15450,APG6;AtCLPB3;CLPB-P;CLPB3,"Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype.",86.591,2916,379,4,289,3201,1,2907,0,3489
QTL4,Bra012899,10,4.699559520852754,6.559257038593743,UNiD,Bra008699,A10,12251874,12255394,AT5G15410.1,AT5G15410,ATCNGC2;CNGC2;DND1,"'defense, no death' gene (DND1) encodes a mutated cyclic nucleotide-gated cation channel; Same as CNGC2 (article ID 229): Cyclic nucleotide gated channel, activated by cAMP, conducts K+ and other monovalent cations but excludes Na+, does not contain the GYG amino acid sequence found in other channels with this conductivity profile.  Conducts Ca2+ into cells which is linked to the generation of NO and the NO signaling pathway involved in the innate immune response to pathogens.",88.033,2181,240,3,455,2614,1,2181,0,2762
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008629,A10,11961180,11965226,AT5G16260.1,AT5G16260,ELF9,"Encodes a RNA binding protein ELF9 (EARLY FLOWERING9).  Loss of ELF9 function in the Wassilewskija ecotype causes early flowering in short days.  ELF9 reduces SOC1 (SUPPRESSOR OF OVEREXPRESSION OF CO1) transcript levels, possibly via nonsense-mediated mRNA decay.",84.536,1552,186,5,169,1666,1552,1,0,1743
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008631,A10,11965441,11969633,AT5G16240.1,AT5G16240,NA,NA,86.417,1200,142,4,1290,2483,1185,1,0,1431
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008630,A10,11965681,11966233,AT5G16250.1,AT5G16250,NA,NA,83.906,553,83,2,1,550,1,550,7.97e-169,592
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008632,A10,11970803,11973825,AT5G16230.1,AT5G16230,NA,NA,86.953,1211,152,1,228,1438,1205,1,0,1472
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008633,A10,11977758,11980186,AT5G16220.1,AT5G16220,NA,NA,76.854,1456,253,16,118,1519,1,1426,0,1110
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008635,A10,11981667,11984486,AT5G16210.1,AT5G16210,NA,NA,88.556,568,50,2,18,573,2199,2763,0,737
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008636,A10,11985086,11986005,AT5G16200.1,AT5G16200,NA,NA,82.424,495,71,7,258,741,1,490,5.05e-136,484
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008637,A10,11990050,11990676,AT5G66450.1,AT5G66450,LPPepsilon2,NA,87.097,93,9,1,1,93,861,772,1.34e-24,113
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008638,A10,11991337,11994616,AT5G16190.1,AT5G16190,ATCSLA11;CSLA11,encodes a gene similar to cellulose synthase,90.075,1330,132,0,381,1710,1,1330,0,1804
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008639,A10,11995317,11996968,AT5G16170.1,AT5G16170,NA,NA,85.749,1235,158,5,2,1218,1235,1,0,1427
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008640,A10,11997702,12000983,AT5G16150.1,AT5G16150,GLT1;PGLCT,Encodes a putative plastidic glucose transporter.,88.371,1651,162,8,152,1784,1639,1,0,2104
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008642,A10,12001722,12008895,AT5G16140.1,AT5G16140,NA,NA,89.793,725,68,3,124,845,1,722,0,966
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008641,A10,12003028,12007156,ATMG00820.1,ATMG00820,ORF170,hypothetical protein,67.26,281,87,2,2719,2997,205,482,6.26e-16,87.8
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008643,A10,12008525,12009750,AT5G16130.1,AT5G16130,NA,NA,90.75,573,53,0,1,573,573,1,0,794
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008644,A10,12010888,12013011,AT5G16120.2,AT5G16120,NA,NA,82.781,1086,139,5,85,1122,1093,8,0,1137
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008645,A10,12023716,12025405,AT5G16110.1,AT5G16110,NA,NA,77.668,609,74,9,174,727,134,735,9.39e-141,500
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008646,A10,12026619,12028467,AT5G16100.1,AT5G16100,NA,NA,66.414,527,144,8,356,858,359,876,2.33e-34,147
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008647,A10,12029039,12031146,AT3G02540.1,AT3G02540,RAD23-3;RAD23C,"Encodes a member of the RADIATION SENSITIVE23 (RAD23) family: AT1G16190(RAD23A), AT1G79650(RAD23B), AT3G02540(RAD23C), AT5G38470(RAD23D). RAD23 proteins play an essential role in the cell cycle, morphology, and fertility of plants through their delivery of UPS (ubiquitin/26S proteasome system) substrates to the 26S proteasome.",76.953,256,44,2,126,366,1,256,1.31e-50,201
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008650,A10,12040441,12040699,AT5G19940.1,AT5G19940,NA,NA,76.522,230,42,2,1,221,1,227,3.11e-43,174
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008651,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008652,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008653,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008654,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008655,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008656,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008657,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008658,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008659,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008660,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008661,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008662,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008663,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008664,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008665,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra102317,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008666,A10,12105945,12107168,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",72.766,470,65,3,255,679,327,778,5.81e-85,315
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008667,A10,12108182,12111745,AT5G15870.1,AT5G15870,NA,NA,82.871,2271,345,10,321,2581,1,2237,0,2336
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008668,A10,12112403,12114753,AT5G15850.1,AT5G15850,ATCOL1;BBX2;COL1,Homologous to the flowering-time gene CONSTANS.,75.135,1110,138,10,1036,2049,1,1068,0,838
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008669,A10,12117617,12119124,AT5G15840.1,AT5G15840,BBX1;CO;FG,"Encodes a protein showing similarities to zinc finger transcription factors, involved in regulation of flowering under long days. Acts upstream of FT and SOC1.",79.283,1144,156,11,37,1123,1,1120,0,1018
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008670,A10,12121372,12122228,AT5G15830.1,AT5G15830,AtbZIP3;bZIP3,NA,82.812,576,60,5,180,731,561,1,1.99e-172,605
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008671,A10,12131027,12132015,AT5G15820.1,AT5G15820,NA,NA,78.226,248,53,1,86,333,1033,787,9.24e-51,201
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008672,A10,12134502,12137628,AT5G15810.1,AT5G15810,NA,NA,85.219,1989,237,11,150,2092,2076,99,0,2264
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008673,A10,12137891,12139096,AT5G15802.1,AT5G15802,NA,NA,82.848,309,44,1,65,373,1,300,2.29e-87,322
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008674,A10,12141923,12144009,AT5G15800.1,AT5G15800,AGL2;SEP1,Encodes a MADS box transcription factor involved flower and ovule development.  Functionally redundant with SEP2 and SEP3.,90.909,759,66,1,228,986,1,756,0,1056
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008675,A10,12144623,12146444,AT5G15790.1,AT5G15790,NA,NA,82.873,724,88,6,3,717,697,1,0,753
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008676,A10,12148349,12149514,AT5G15780.1,AT5G15780,NA,NA,77.261,1117,156,18,1,1032,1,1104,0,877
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008678,A10,12148639,12151800,AT5G15780.1,AT5G15780,NA,NA,74.239,920,141,16,1,836,197,1104,6.26e-172,605
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008677,A10,12150019,12150502,AT5G15770.1,AT5G15770,AtGNA1;GNA1,Encodes a putative glucose-6-phosphate acetyltransferase involved in UDP-N-acetylglucosamine biosynthesis.,84.091,440,70,0,42,481,9,448,1.1e-134,479
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008679,A10,12158788,12161803,AT5G15740.1,AT5G15740,NA,NA,90.523,1530,142,1,645,2174,1,1527,0,2104
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008680,A10,12162676,12165242,AT5G15730.2,AT5G15730,AtCRLK2;CRLK2,NA,87.575,1336,139,7,216,1551,1309,1,0,1654
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008681,A10,12167849,12174542,AT5G15700.1,AT5G15700,NA,Nucleus  encoded plastid RNA polymerase. Localized in mitochondria and chloroplast.,90.678,472,44,0,276,747,1716,2187,0,654
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008682,A10,12174816,12175974,AT1G26515.1,AT1G26515,NA,NA,73.343,664,142,15,160,804,1041,394,1.51e-99,363
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008683,A10,12178349,12180417,AT5G15650.1,AT5G15650,ATRGP2;RGP2,Reversibly Glycosylated Polypeptide-2.  Constitutive expression in tobacco impairs plant development and virus spread.,91.268,1065,93,0,415,1479,1065,1,0,1501
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008684,A10,12184430,12186590,AT5G15630.1,AT5G15630,COBL4;IRX6,"Encodes a member of the COBRA family, similar to phytochelatin synthetase. Involved in secondary cell wall biosynthesis. Mutants make smaller plants with reduced levels of cellulose and cell wall sugars.",90.084,595,56,1,803,1397,592,1,0,805
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008685,A10,12187608,12188300,AT5G15600.1,AT5G15600,SP1L4,"SPIRAL1-LIKE4 belongs to a six-member gene family in Arabidopsis; all members share high sequence similarity in amino- and carboxy-terminal regions. Regulates cortical microtubule organization. Mutant plants exhibit altered patterns of root, leaf and petal growth as a result of defective anisotropic cell expansion.",84.615,377,43,3,241,617,362,1,1.17e-116,419
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008686,A10,12189698,12190711,AT1G45063.1,AT1G45063,NA,NA,75.749,701,161,2,114,814,56,747,8.84e-140,497
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008687,A10,12190783,12191591,AT4G18250.1,AT4G18250,NA,NA,78.019,414,72,2,1,397,1757,1346,2.07e-94,345
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008688,A10,12194955,12196760,AT5G38280.1,AT5G38280,PR5K,"putative receptor serine/threonine kinase PR5K (PR5K) mRNA,  PR5-like receptor kinase",73.267,303,75,2,616,912,320,18,1.32e-43,178
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008690,A10,12204118,12210244,AT5G15580.1,AT5G15580,LNG1;TRM2,Encodes LONGIFOLIA1 (LNG1). Regulates leaf morphology by promoting cell expansion in the leaf-length direction.  The LNG1 homologue LNG2 (At3g02170) has similar function.,81.539,1663,205,11,1119,2688,207,1860,0,1658
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008689,A10,12204640,12207873,AT5G15580.1,AT5G15580,LNG1;TRM2,Encodes LONGIFOLIA1 (LNG1). Regulates leaf morphology by promoting cell expansion in the leaf-length direction.  The LNG1 homologue LNG2 (At3g02170) has similar function.,83.69,2802,328,15,520,3210,1,2784,0,3041
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008691,A10,12210387,12213488,AT5G15550.1,AT5G15550,NA,NA,85.349,1290,174,3,97,1371,13,1302,0,1474
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008693,A10,12219277,12229693,AT5G15540.1,AT5G15540,ATSCC2;EMB2773;SCC2,Encodes Adherin SCC2. Essential for viability. Required for normal seed development. Plays a role in the establishment of  sister-chromatid cohesion and chromosome organization  during meiosis.,88.945,5572,562,7,187,5737,1,5539,0,7288
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008694,A10,12229781,12231950,AT5G15530.1,AT5G15530,BCCP2;CAC1-B,"biotin carboxyl carrier protein isoform 2 (BCCP2) mRNA,",82.576,792,96,10,286,1059,768,1,0,800
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008695,A10,12235033,12238103,AT5G15490.1,AT5G15490,UGD3,NA,88.635,1443,164,0,188,1630,1,1443,0,1864
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008696,A10,12238461,12241522,AT5G15470.1,AT5G15470,GAUT14,Encodes a protein with  putative galacturonosyltransferase activity.,86.429,1599,190,1,116,1687,1,1599,0,1925
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008697,A10,12241818,12243943,AT3G58220.2,AT3G58220,NA,NA,80.585,376,73,0,10,385,1332,957,1.52e-95,349
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008698,A10,12246067,12250337,AT5G15450.1,AT5G15450,APG6;AtCLPB3;CLPB-P;CLPB3,"Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype.",86.591,2916,379,4,289,3201,1,2907,0,3489
QTL4,Bra022535,50,5.424743628929675,6.175266880834939,UNiD,Bra008699,A10,12251874,12255394,AT5G15410.1,AT5G15410,ATCNGC2;CNGC2;DND1,"'defense, no death' gene (DND1) encodes a mutated cyclic nucleotide-gated cation channel; Same as CNGC2 (article ID 229): Cyclic nucleotide gated channel, activated by cAMP, conducts K+ and other monovalent cations but excludes Na+, does not contain the GYG amino acid sequence found in other channels with this conductivity profile.  Conducts Ca2+ into cells which is linked to the generation of NO and the NO signaling pathway involved in the innate immune response to pathogens.",88.033,2181,240,3,455,2614,1,2181,0,2762
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008629,A10,11961180,11965226,AT5G16260.1,AT5G16260,ELF9,"Encodes a RNA binding protein ELF9 (EARLY FLOWERING9).  Loss of ELF9 function in the Wassilewskija ecotype causes early flowering in short days.  ELF9 reduces SOC1 (SUPPRESSOR OF OVEREXPRESSION OF CO1) transcript levels, possibly via nonsense-mediated mRNA decay.",84.536,1552,186,5,169,1666,1552,1,0,1743
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008631,A10,11965441,11969633,AT5G16240.1,AT5G16240,NA,NA,86.417,1200,142,4,1290,2483,1185,1,0,1431
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008630,A10,11965681,11966233,AT5G16250.1,AT5G16250,NA,NA,83.906,553,83,2,1,550,1,550,7.97e-169,592
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008632,A10,11970803,11973825,AT5G16230.1,AT5G16230,NA,NA,86.953,1211,152,1,228,1438,1205,1,0,1472
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008633,A10,11977758,11980186,AT5G16220.1,AT5G16220,NA,NA,76.854,1456,253,16,118,1519,1,1426,0,1110
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008635,A10,11981667,11984486,AT5G16210.1,AT5G16210,NA,NA,88.556,568,50,2,18,573,2199,2763,0,737
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008636,A10,11985086,11986005,AT5G16200.1,AT5G16200,NA,NA,82.424,495,71,7,258,741,1,490,5.05e-136,484
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008637,A10,11990050,11990676,AT5G66450.1,AT5G66450,LPPepsilon2,NA,87.097,93,9,1,1,93,861,772,1.34e-24,113
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008638,A10,11991337,11994616,AT5G16190.1,AT5G16190,ATCSLA11;CSLA11,encodes a gene similar to cellulose synthase,90.075,1330,132,0,381,1710,1,1330,0,1804
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008639,A10,11995317,11996968,AT5G16170.1,AT5G16170,NA,NA,85.749,1235,158,5,2,1218,1235,1,0,1427
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008640,A10,11997702,12000983,AT5G16150.1,AT5G16150,GLT1;PGLCT,Encodes a putative plastidic glucose transporter.,88.371,1651,162,8,152,1784,1639,1,0,2104
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008642,A10,12001722,12008895,AT5G16140.1,AT5G16140,NA,NA,89.793,725,68,3,124,845,1,722,0,966
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008641,A10,12003028,12007156,ATMG00820.1,ATMG00820,ORF170,hypothetical protein,67.26,281,87,2,2719,2997,205,482,6.26e-16,87.8
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008643,A10,12008525,12009750,AT5G16130.1,AT5G16130,NA,NA,90.75,573,53,0,1,573,573,1,0,794
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008644,A10,12010888,12013011,AT5G16120.2,AT5G16120,NA,NA,82.781,1086,139,5,85,1122,1093,8,0,1137
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008645,A10,12023716,12025405,AT5G16110.1,AT5G16110,NA,NA,77.668,609,74,9,174,727,134,735,9.39e-141,500
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008646,A10,12026619,12028467,AT5G16100.1,AT5G16100,NA,NA,66.414,527,144,8,356,858,359,876,2.33e-34,147
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008647,A10,12029039,12031146,AT3G02540.1,AT3G02540,RAD23-3;RAD23C,"Encodes a member of the RADIATION SENSITIVE23 (RAD23) family: AT1G16190(RAD23A), AT1G79650(RAD23B), AT3G02540(RAD23C), AT5G38470(RAD23D). RAD23 proteins play an essential role in the cell cycle, morphology, and fertility of plants through their delivery of UPS (ubiquitin/26S proteasome system) substrates to the 26S proteasome.",76.953,256,44,2,126,366,1,256,1.31e-50,201
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008650,A10,12040441,12040699,AT5G19940.1,AT5G19940,NA,NA,76.522,230,42,2,1,221,1,227,3.11e-43,174
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008651,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008652,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008653,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008654,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008655,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008656,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008657,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008658,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008659,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL4,Bra025790,20,4.614262159997764,5.795975686312324,UNiD,Bra008660,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
